;;;;;;;
FECHA;Carapungo;CENTRO;COTOCOLLAO;SANGOLQUI;TUMBACO;;
2/3/2025;0,414;0,416;0,129;0,078;0,553;;
2/3/2025;0,307;0,327;-0,004;0,085;0,534;;
3/3/2025;0,238;0;-0,04;0;0,392;;
3/3/2025;0,218;0;-0,056;0;0,353;;
3/3/2025;0,242;0;-0,056;0;0,361;;
3/3/2025;0,232;0,331;-0,052;0,028;0,417;;
3/3/2025;0,238;0,402;-0,032;0,026;0,399;;
3/3/2025;0,318;0,435;-0,003;0,047;0,474;;
3/3/2025;0,441;0,638;0,323;0,142;0,605;;
3/3/2025;0,636;1,192;0,294;0,302;0,737;;
3/3/2025;0,759;0,884;0,28;0,213;0,946;;
3/3/2025;0,625;0,713;0,191;0,165;0,657;;
3/3/2025;0,415;0,621;0,197;0,068;0,609;;
3/3/2025;0,463;0,493;0,133;0,062;0,545;;
3/3/2025;0,45;0,696;0,099;0,138;0,575;;
3/3/2025;0,503;0,788;0,017;0,091;0,682;;
3/3/2025;0,605;0,792;0,292;0,114;0,973;;
3/3/2025;0,623;0,751;0,423;0,091;0,953;;
3/3/2025;0,481;0,585;0,181;0,129;0,768;;
3/3/2025;0,759;0,786;0,263;0,137;0,639;;
3/3/2025;0,872;1,117;0,32;0,15;0,665;;
3/3/2025;0,964;0,832;0,239;0,064;0,669;;
3/3/2025;1,239;1,289;0,595;0,1;0,74;;
3/3/2025;1,156;1,012;0,792;0,182;0,902;;
3/3/2025;1,059;1,117;0,623;0,169;0,907;;
3/3/2025;1,092;0,853;0,596;0,196;0,904;;
4/3/2025;0;0,539;0;0,171;0;;
4/3/2025;0;0,456;0;0,13;0;;
4/3/2025;0;0,686;0;0,116;0;;
4/3/2025;0;0,695;0,051;0,087;0,785;;
4/3/2025;0;0,453;0,058;0,089;0,664;;
4/3/2025;0;0,412;0,21;0,095;0,606;;
4/3/2025;0;0,667;0,515;0,143;0,85;;
4/3/2025;0;0,921;0,796;0,259;1,06;;
4/3/2025;0;0,746;0,538;0,337;1,131;;
4/3/2025;0;0,634;0,269;0,222;0,938;;
4/3/2025;0;0,592;0,279;0,153;1,031;;
4/3/2025;0;0,513;0,245;0,122;0,811;;
4/3/2025;0;0,678;0,106;0,144;0,571;;
4/3/2025;0;0,684;0,073;0,233;0,655;;
4/3/2025;0;0,648;0,029;0,271;0,83;;
4/3/2025;0;0,695;0,066;0,182;0,836;;
4/3/2025;0;0,693;0,148;0,145;0,795;;
4/3/2025;0;0,769;0,106;0,298;0,855;;
4/3/2025;0;0,591;0,245;0,144;0,846;;
4/3/2025;0;0,742;0,024;0,104;0,674;;
4/3/2025;0;0,559;0,096;0,128;0,597;;
4/3/2025;0;0,354;0,147;0,035;0,564;;
4/3/2025;0;0,334;0,148;0,01;0,651;;
4/3/2025;0;0,357;0,102;0,009;0,507;;
5/3/2025;0;0;0,134;0;0,503;;
5/3/2025;0;0;0,188;0;0,459;;
5/3/2025;0;0;0,132;0;0,563;;
5/3/2025;0;0,481;0,088;0,056;0,469;;
5/3/2025;0;0,501;0,129;0,032;0,611;;
5/3/2025;0;0,487;0,241;0,037;0,653;;
5/3/2025;0;0,65;0,49;0,139;0,92;;
5/3/2025;0;0,815;0,645;0,268;1,521;;
5/3/2025;0;0,837;0,927;0,463;1,586;;
5/3/2025;0;0,746;0,785;0,453;1,262;;
5/3/2025;0;0,688;0,646;0,22;1,244;;
5/3/2025;0;0,815;0,416;0,182;1,168;;
5/3/2025;0;0,885;0,368;0,068;0,903;;
5/3/2025;0;0,91;0,072;0,134;0,797;;
5/3/2025;0;0,719;0,038;0,264;0,695;;
5/3/2025;0;0,712;0,053;0,275;0,813;;
5/3/2025;0;0,815;0,147;0,149;1,192;;
5/3/2025;0;0,903;0,306;0,439;1,007;;
5/3/2025;0;1,146;0,328;0,563;0,747;;
5/3/2025;0;1,126;0,367;0,704;0,672;;
5/3/2025;0;0,754;0,331;0,326;0,787;;
5/3/2025;0;0,559;0,152;0,12;1,029;;
5/3/2025;0;0,635;0,055;0,085;0,819;;
5/3/2025;0;0,495;-0,005;0,086;0,669;;
6/3/2025;0;0,474;0;0,017;0;;
6/3/2025;0;0,462;0;0,015;0;;
6/3/2025;0;0,399;0;0,001;0;;
6/3/2025;0;0,438;0,024;0,049;0,53;;
6/3/2025;0;0,572;0,052;0,027;0,493;;
6/3/2025;0;0,734;0,152;0,123;0,571;;
6/3/2025;0;0,818;0,42;0,423;0,834;;
6/3/2025;0;1,33;0,678;0,371;0,868;;
6/3/2025;0;0,979;0,706;0,152;0,837;;
6/3/2025;0;0,852;0,635;0,349;1,055;;
6/3/2025;0;0,466;0,552;0,218;0,992;;
6/3/2025;0;0,441;0,455;0,154;0,968;;
6/3/2025;0;0,428;0,429;0,145;0,878;;
6/3/2025;1,285;0,767;0,403;0,082;0,845;;
6/3/2025;0;0,886;0,489;0,089;0,652;;
6/3/2025;0;0,683;0,318;0,014;0,694;;
6/3/2025;0,833;0,752;0,2;0,039;0,788;;
6/3/2025;0,967;0,784;0,466;0,301;0,953;;
6/3/2025;0,881;0,768;0,626;0,453;1,051;;
6/3/2025;0,597;0,54;0,442;0,331;1,11;;
6/3/2025;0,683;0,494;0,435;0,309;0,918;;
6/3/2025;0,507;0,488;0,388;0,279;0,982;;
6/3/2025;0,549;0,473;0,291;0,286;0,897;;
6/3/2025;0,618;0,486;0,172;0,245;1,049;;
7/3/2025;0,409;0;0,398;0;0,864;;
7/3/2025;0,326;0;0,377;0;0,666;;
7/3/2025;0,283;0;0,14;0;0,67;;
7/3/2025;0,317;0,517;0,06;0,089;0,596;;
7/3/2025;0,315;0,648;0,12;0,056;0,737;;
7/3/2025;0,313;0,909;0,468;0,197;0,869;;
7/3/2025;1,335;1,619;2,264;0,678;1,794;;
7/3/2025;2,808;2,447;2,906;0;1,999;;
7/3/2025;2,128;1,751;0,865;0;1,325;;
7/3/2025;1,107;1,014;0,727;0;1,079;;
7/3/2025;0,814;0,832;0,388;0;0;;
7/3/2025;0,575;0,778;0,25;0;0;;
7/3/2025;0,543;0,773;0,168;0;0;;
7/3/2025;0,358;0,742;0,058;0;0,315;;
7/3/2025;0,464;0,541;0,065;0;0,278;;
7/3/2025;0,676;0,47;0,048;0;0,26;;
7/3/2025;0,729;0,606;0,165;0;0,149;;
7/3/2025;0,722;0,794;0,25;1,14;0,236;;
7/3/2025;0,69;0,645;0,263;0,89;0,448;;
7/3/2025;0,89;0,725;0,479;0,934;0,319;;
7/3/2025;0,66;0,786;0,423;0,851;0,323;;
7/3/2025;0,649;0,671;0,564;0,866;0,141;;
7/3/2025;0,543;0,87;0,369;0,804;0,324;;
7/3/2025;0,479;0,616;0,199;0,793;0,629;;
8/3/2025;0;0,805;0;0,848;0;;
8/3/2025;0;0,856;0;0,756;0;;
8/3/2025;0;0,607;0;0,741;0;;
8/3/2025;0,239;0,357;0,056;0,714;0,15;;
8/3/2025;0,249;0,375;0,127;0,679;0,183;;
8/3/2025;0,361;0,636;0,358;0,875;0,371;;
8/3/2025;0,596;1,027;0,795;1,021;0,607;;
8/3/2025;0,917;1,205;0,797;1,066;1,169;;
8/3/2025;0,931;0,845;0,675;1,014;0,717;;
8/3/2025;0,433;0,567;0,744;0,938;0,399;;
8/3/2025;0,487;0,572;0,546;0,748;0,213;;
8/3/2025;0,545;0,552;0,31;0,81;0,274;;
8/3/2025;0,626;0,618;0,231;0,78;0,257;;
8/3/2025;0,469;0,685;0,223;0,757;0,168;;
8/3/2025;0,587;0,562;0,096;0,922;0,228;;
8/3/2025;0,558;0,54;0,037;0,975;0,517;;
8/3/2025;0,506;0,545;0,044;0,908;0,422;;
8/3/2025;0,559;0,573;0,073;0,952;0,306;;
8/3/2025;0,552;0,583;0,16;0,91;0,165;;
8/3/2025;0,576;0,774;0,385;0,791;0,313;;
8/3/2025;0,539;0,518;0,455;0,739;0,267;;
8/3/2025;0,544;0,784;0,849;0,78;0,283;;
8/3/2025;0,832;0,636;0,328;0,897;0,567;;
8/3/2025;0,303;0,341;0,13;0,875;0,384;;
9/3/2025;0,251;0;0,078;0;0,143;;
9/3/2025;0,202;0;0,021;0;0,037;;
9/3/2025;0,208;0;-0,009;0;0,035;;
9/3/2025;0,229;0,476;0,013;0,697;0,03;;
9/3/2025;0,271;0,502;0,06;0,728;0,045;;
9/3/2025;0,321;0,547;0,134;0,732;0,096;;
9/3/2025;0,344;0,719;0,298;0,755;0,197;;
9/3/2025;0,608;1,034;0,571;0,893;0,433;;
9/3/2025;0,646;0,625;0,499;0,887;0,287;;
9/3/2025;0,433;0,713;0,421;0,817;0,264;;
9/3/2025;0,545;0,696;0,219;1,356;0,435;;
9/3/2025;0,502;0,616;0,239;0;0,263;;
9/3/2025;0,53;0,732;0,212;0;0,694;;
9/3/2025;0,486;0,775;0,551;0;0,615;;
9/3/2025;0,827;0,82;0,608;0;0,466;;
9/3/2025;0,635;0,847;0,492;0;0,794;;
9/3/2025;0,694;0,81;0,306;0;0,686;;
9/3/2025;0,582;1,014;0,358;0;0,477;;
9/3/2025;0,771;0,991;0,289;0;1,119;;
9/3/2025;0,995;0,909;0,831;0;1,469;;
9/3/2025;0,574;0,638;0,414;0;0,271;;
9/3/2025;0,545;0,659;0,398;0;0,219;;
9/3/2025;0,844;0,686;0,5;0;0,44;;
9/3/2025;0,484;0,577;0,605;0;0,416;;
10/3/2025;0;0,552;0;0;0;;
10/3/2025;0;0,419;0;0;0;;
10/3/2025;0;0,412;0;0;0;;
10/3/2025;0,245;0,422;0,125;0;0,267;;
10/3/2025;0,306;0,508;0,107;0;0,26;;
10/3/2025;0,31;0,913;0,429;0;0,312;;
10/3/2025;0,712;1,561;1,623;0;0,735;;
10/3/2025;1,612;2,465;1,815;0;1,33;;
10/3/2025;1,209;1,389;0,864;0;0,884;;
10/3/2025;0,946;0,751;0,933;0;0,498;;
10/3/2025;0,845;0,805;0,426;0;0,406;;
10/3/2025;0,747;0,934;0,219;0;0,189;;
10/3/2025;0,824;0,772;0,064;0;0,457;;
10/3/2025;0,545;0,666;0,066;0;0,379;;
10/3/2025;0,774;0,626;0,055;0;0,839;;
10/3/2025;0,696;0,513;0,088;0;0,499;;
10/3/2025;0,709;0,565;0,099;0;0,203;;
10/3/2025;1,156;0,774;0,094;0;0,34;;
10/3/2025;0,88;0,68;0,348;0;0,325;;
10/3/2025;0,762;0,576;0,499;0;0,295;;
10/3/2025;0,718;0,494;0,264;0;0,261;;
10/3/2025;0,658;0,535;0,286;0;0,368;;
10/3/2025;0,564;0,443;0,261;0;0,33;;
10/3/2025;0,368;0,244;0,041;0;0,082;;
11/3/2025;0,268;0;-0,013;0;0,076;;
11/3/2025;0,213;0;-0,016;0;0,06;;
11/3/2025;0,211;0;0,003;0;0,083;;
11/3/2025;0,222;0,399;0,002;0;0,07;;
11/3/2025;0,255;0,487;0,117;0;0,095;;
11/3/2025;0,497;0,665;0,272;0;0,249;;
11/3/2025;0,8;1,076;0,708;0;0,724;;
11/3/2025;1,268;1,319;0,801;0;1,403;;
11/3/2025;1,39;1,438;0,7;0;1,307;;
11/3/2025;1,053;0,771;0,531;0;0,755;;
11/3/2025;0,984;0,932;0,363;0;0,437;;
11/3/2025;1,031;0,933;0,39;0;0,511;;
11/3/2025;0,941;0,876;0,386;0;0,658;;
11/3/2025;1,115;0,818;0,475;0;0,661;;
11/3/2025;0,968;0,8;0,472;0;0,697;;
11/3/2025;1,082;1,07;0,451;0;0,604;;
11/3/2025;1,214;1,091;0,446;0;0,598;;
11/3/2025;1,156;0,936;0,631;0;0,832;;
11/3/2025;1,402;1,104;0,685;0;1,928;;
11/3/2025;1,177;1,453;0,596;0;2,896;;
11/3/2025;1,075;1,308;1,038;0;1,94;;
11/3/2025;1,132;1,392;0,862;0;1,897;;
11/3/2025;1,358;1,204;0,757;0;1,783;;
11/3/2025;1,154;1,254;0,622;0;0,971;;
12/3/2025;0;0,739;0;0;0;;
12/3/2025;0;0,957;0;0;0;;
12/3/2025;0;0,781;0;0;0;;
12/3/2025;0,291;0,587;0,112;0;0,495;;
12/3/2025;0,29;0,501;0,117;0;0,375;;
12/3/2025;0,416;1,032;0,435;0;0,781;;
12/3/2025;0,833;2,176;2,025;0;1,622;;
12/3/2025;1,849;2,727;2,781;0;2,236;;
12/3/2025;1,492;1,918;0,758;0;1,962;;
12/3/2025;1,356;1,349;0,919;0;0,983;;
12/3/2025;1,272;0,99;0,719;0;0,789;;
12/3/2025;0,908;1,033;0,214;0;0,616;;
12/3/2025;0,657;0,75;0,137;0;0,465;;
12/3/2025;0,622;0,557;0,081;0;0,444;;
12/3/2025;0,593;0,56;0,048;0;0,381;;
12/3/2025;0,858;1,047;0,134;0;0,484;;
12/3/2025;0,91;1,081;0,182;0;0,588;;
12/3/2025;1,463;1,119;0,253;0;0,739;;
12/3/2025;1,565;0;0,286;0;0,483;;
12/3/2025;1,114;0;0,287;0;0,476;;
12/3/2025;1,052;0,407;0,333;0;0,565;;
12/3/2025;1,01;0,602;0,284;0;0,441;;
12/3/2025;0,828;0,748;0,371;0;0,467;;
12/3/2025;0,597;0,704;0,26;0;0,461;;
13/3/2025;0,699;0;0,115;0;0,348;;
13/3/2025;0,667;0;0,352;0;0,36;;
13/3/2025;0,406;0;0,217;0;0,396;;
13/3/2025;0,315;0,288;0,192;0;0,351;;
13/3/2025;0,4;0,316;0,202;0;0,327;;
13/3/2025;0,611;0,612;0,234;0;0,413;;
13/3/2025;1,144;1,105;0,642;0;0,809;;
13/3/2025;1,845;1,043;0,87;0;1,373;;
13/3/2025;1,277;0,833;0,45;0;0,741;;
13/3/2025;1,301;0,714;0,391;0;0,589;;
13/3/2025;1,047;0,555;0,22;0;0,426;;
13/3/2025;1,026;0,386;0,357;0;0,577;;
13/3/2025;0,677;0,233;0,345;0;0,579;;
13/3/2025;1,041;0,54;0,303;0;0,492;;
13/3/2025;0,972;0,835;0,149;0;0,473;;
13/3/2025;1,173;0,637;0,102;0;0,639;;
13/3/2025;0,869;0,468;0,37;0;0,799;;
13/3/2025;1,587;0,524;0,364;0;1,225;;
13/3/2025;1,066;0,943;0,542;0;2,073;;
13/3/2025;0,8;1,044;0,712;0;1,967;;
13/3/2025;0,975;1,186;0,993;0;1,758;;
13/3/2025;0,939;1,207;1,246;0;1,731;;
13/3/2025;1,534;0,96;0,916;0;1,521;;
13/3/2025;1,137;0,727;0,759;0;0,975;;
14/3/2025;0;0,49;0;0;0;;
14/3/2025;0;0,545;0;0;0;;
14/3/2025;0;0,348;0;0;0;;
14/3/2025;0,637;0,668;0,401;0;0,909;;
14/3/2025;0,702;0,785;0,294;0;0,783;;
14/3/2025;0,841;1,054;0,614;0;0,935;;
14/3/2025;1,066;1,768;1,612;0;1,367;;
14/3/2025;2,227;2,357;1,864;0;1,695;;
14/3/2025;1,847;1,504;1,406;0;1,448;;
14/3/2025;0,709;0,663;0,697;0;0,904;;
14/3/2025;0,808;0,663;0,333;0;0,729;;
14/3/2025;0,572;0,527;0,081;0;0,505;;
14/3/2025;0,453;0,444;0,043;0;0,505;;
14/3/2025;0,536;0,387;0,07;0;0,318;;
14/3/2025;0,721;0,493;0,045;0;0,261;;
14/3/2025;0,956;0,369;0,069;0;0,241;;
14/3/2025;1,115;0,744;0,193;0;0,79;;
14/3/2025;0,824;0,972;0,677;0;1,415;;
14/3/2025;1,281;1,151;0,275;0;1,297;;
14/3/2025;1,278;1,001;0,309;0;1,816;;
14/3/2025;1,177;0,775;0,27;0;0,945;;
14/3/2025;0,864;0,64;0,518;0;0,38;;
14/3/2025;0,65;0,471;0,188;0;0,422;;
14/3/2025;0,412;0,274;0,166;0;0,383;;
15/3/2025;0,341;0;0,068;0;0,302;;
15/3/2025;0,272;0;-0,022;0;0,194;;
15/3/2025;0,228;0;-0,015;0;0,191;;
15/3/2025;0,243;0,106;0,006;0;0,09;;
15/3/2025;0,255;0,136;0,081;0;0,139;;
15/3/2025;0,312;0,148;0,147;0;0,231;;
15/3/2025;0,582;0,549;0,471;0;0,334;;
15/3/2025;0,856;0,664;0,797;0;1,016;;
15/3/2025;0,736;0,692;1,152;0;0,67;;
15/3/2025;1,059;0,76;0,959;0;0,601;;
15/3/2025;1,137;0,878;0,698;0;0,592;;
15/3/2025;0,89;0,732;0,306;0;0,427;;
15/3/2025;0,602;0,453;0,16;0;0,377;;
15/3/2025;0,58;0,374;0,183;0;0,377;;
15/3/2025;0,518;0,326;0,351;0;0,312;;
15/3/2025;0,563;0,274;0,259;0;0,376;;
15/3/2025;0,668;0,448;0,142;0;0,309;;
15/3/2025;0,742;0,454;0,227;0;0,467;;
15/3/2025;0,774;0,506;0,337;0;0,372;;
15/3/2025;0,852;0,528;0,416;0;0,334;;
15/3/2025;0,855;0,895;0,506;0;0,341;;
15/3/2025;0,757;0,669;0,277;0;0,254;;
15/3/2025;0,927;0,812;0,203;0;0,297;;
15/3/2025;0,667;0,774;0,22;0;0,297;;
16/3/2025;0;0,724;0;0;0;;
16/3/2025;0;0,869;0;0;0;;
16/3/2025;0;0,734;0;0;0;;
16/3/2025;0,418;0,306;0,183;0;0,207;;
16/3/2025;0,333;0,254;0,161;0;0,245;;
16/3/2025;0,434;0,385;0,247;0;0,365;;
16/3/2025;0,65;0,698;0,445;0;0,615;;
16/3/2025;1,051;1,112;0,516;0;0,768;;
16/3/2025;1,258;0,896;0,515;0;0,657;;
16/3/2025;1,053;0,775;0,579;0;0,571;;
16/3/2025;0,876;0,657;0,331;0;0,59;;
16/3/2025;0,388;0,382;0,376;0;0,483;;
16/3/2025;0,503;0,339;0,17;0;0,374;;
16/3/2025;0,569;0,207;0,104;0;0,272;;
16/3/2025;0,428;0,23;0,075;0;0,271;;
16/3/2025;0,46;0,27;0,014;0;0,277;;
16/3/2025;0,469;0,194;0,012;0;0,296;;
16/3/2025;0,547;0,303;0,029;0;0,36;;
16/3/2025;0,786;0,597;0,109;0;0,323;;
16/3/2025;0,655;0,401;0,128;0;0,434;;
16/3/2025;0,627;0,259;0,148;0;0,442;;
16/3/2025;0,72;0,409;0,344;0;0,404;;
16/3/2025;0,426;0,274;0,07;0;0,305;;
16/3/2025;0,381;0,137;0,035;0;0,231;;
17/3/2025;0,331;0;-0,107;0;0,204;;
17/3/2025;0,274;0;-0,125;0;0,194;;
17/3/2025;0,261;0;-0,147;0;0,158;;
17/3/2025;0,256;0,153;-0,147;0;0,168;;
17/3/2025;0,253;0,102;-0,148;0;0,191;;
17/3/2025;0,296;0,162;-0,057;0;0,202;;
17/3/2025;0,846;0,561;0,362;0;0,41;;
17/3/2025;1,18;0,952;1,102;0;0,638;;
17/3/2025;1,409;1,059;0,838;0;1,081;;
17/3/2025;1,44;0,957;0,566;0;0,83;;
17/3/2025;1,213;0,941;0,317;0;0,73;;
17/3/2025;1,317;0,55;0,193;0;0,949;;
17/3/2025;0,794;0,418;0,363;0;0,977;;
17/3/2025;0,672;0,346;0,226;0;0,606;;
17/3/2025;0,525;0,333;0;0;0,5;;
17/3/2025;0,511;0,248;0;0;0,413;;
17/3/2025;0,715;0,377;0;0;0,422;;
17/3/2025;0,881;0,416;0;0;0,388;;
17/3/2025;0,885;0,617;0;0;0,424;;
17/3/2025;0,924;0,654;0;0;0,377;;
17/3/2025;0,813;0,472;0;0;0,316;;
17/3/2025;0,745;0,367;0;0;0,306;;
17/3/2025;0,574;0,33;0;0;0,293;;
17/3/2025;0,502;0,241;0;0;0,259;;
18/3/2025;0;0,224;0;0;0;;
18/3/2025;0;0,138;0;0;0;;
18/3/2025;0;0,134;0;0;0;;
18/3/2025;0,286;0,211;-0,117;0;0,318;;
18/3/2025;0,314;0,2;-0,068;0;0,308;;
18/3/2025;0,397;0,543;0,045;0;0,442;;
18/3/2025;0,7;1,137;0,816;0;0,965;;
18/3/2025;1,181;1,692;1,468;0;0,978;;
18/3/2025;1,232;1,018;0,913;0;0,86;;
18/3/2025;0,866;0,585;0,618;0;0,459;;
18/3/2025;0,581;0,294;0,189;0;0,472;;
18/3/2025;0,617;0,31;0,006;0;0,337;;
18/3/2025;0,582;0,376;-0,08;0;0,416;;
18/3/2025;0,528;0,365;-0,089;0;0,33;;
18/3/2025;0,753;0,494;-0,104;0;0,268;;
18/3/2025;1,121;0,632;0,09;0;0,783;;
18/3/2025;1,347;0,718;0,245;0;0,669;;
18/3/2025;1,427;1,086;0,612;0;1,029;;
18/3/2025;1,066;1,326;0,463;0;1,492;;
18/3/2025;0,939;1,307;0,319;0;1,047;;
18/3/2025;0,887;1,434;0,261;0;0,513;;
18/3/2025;1,032;1,094;0,094;0;0,318;;
18/3/2025;0,755;0,647;0,102;0;0,285;;
18/3/2025;0,413;0,345;0,038;0;0,316;;
19/3/2025;0,311;0;-0,134;0;0,353;;
19/3/2025;0,399;0;-0,084;0;0,348;;
19/3/2025;0,298;0;-0,07;0;0,302;;
19/3/2025;0,292;0,366;-0,062;0;0,307;;
19/3/2025;0,269;0,491;-0,033;0;0,366;;
19/3/2025;0,705;0,647;0,122;0;0,574;;
19/3/2025;1,017;1,733;2,346;0;1,139;;
19/3/2025;1,939;3,115;2,633;0;1,724;;
19/3/2025;2,025;2,774;0,239;0;1,118;;
19/3/2025;1,633;1,615;0,354;0;0,842;;
19/3/2025;1,141;0,542;0,355;0;0,769;;
19/3/2025;0,61;0,385;0,191;0;0,549;;
19/3/2025;0,6;0,296;0,053;0;0,419;;
19/3/2025;0,59;0,464;-0,096;0;0,442;;
19/3/2025;0,732;0,532;-0,136;0;0,433;;
19/3/2025;0,766;0,735;-0,131;0;0,392;;
19/3/2025;1,36;1,026;-0,078;0;0,499;;
19/3/2025;1,549;0,992;0,042;0;0,584;;
19/3/2025;1,089;1,167;0,149;0;0,488;;
19/3/2025;0,756;0,638;0,366;0;1,003;;
19/3/2025;0,813;0,491;0,41;0;1,123;;
19/3/2025;1,114;1,014;0,697;0;1,012;;
19/3/2025;0,714;0,962;0,027;0;0,96;;
19/3/2025;0,372;0,407;-0,108;0;0,439;;
20/3/2025;0;0,152;0;0;0;;
20/3/2025;0;0,156;0;0;0;;
20/3/2025;0;0,215;0;0;0;;
20/3/2025;0,333;0,265;-0,011;0;0,288;;
20/3/2025;0,314;0,425;-0,004;0;0,301;;
20/3/2025;0,533;0,877;0,078;0;0,429;;
20/3/2025;1,49;1,843;0,788;0;1,183;;
20/3/2025;2,875;2,07;2,627;0;1,478;;
20/3/2025;2,053;0,919;1,628;0;1,07;;
20/3/2025;1,251;0,534;0,804;0;0,798;;
20/3/2025;0,75;0,474;0,316;0;0,584;;
20/3/2025;0,597;0,323;-0,007;0;0,538;;
20/3/2025;0,537;0,311;0,002;0;0,465;;
20/3/2025;0,583;0,324;-0,047;0;0,479;;
20/3/2025;0,627;0,338;-0,083;0;0,633;;
20/3/2025;0,714;0,512;-0,024;0;0,39;;
20/3/2025;1,092;0,748;0;0;0,465;;
20/3/2025;1,082;0,855;0,02;0;0,58;;
20/3/2025;0,97;1,043;0;0;0,512;;
20/3/2025;1,118;1,155;0;0;0,466;;
20/3/2025;1,049;1,62;1,325;0;0,396;;
20/3/2025;1,401;1,16;0,886;0;0,343;;
20/3/2025;1,422;1,103;0,761;0;0,351;;
20/3/2025;1,254;0,667;0,537;0;0,337;;
21/3/2025;0,79;0;0,672;0;0,533;;
21/3/2025;0,967;0;0,314;0;0,671;;
21/3/2025;0,598;0;0,285;0;0,744;;
21/3/2025;0,511;0,291;0,278;0;0,564;;
21/3/2025;0,509;0,466;0,122;0;0,504;;
21/3/2025;0,668;0,985;0,301;0;0,546;;
21/3/2025;1,536;2,221;2,102;0;0,985;;
21/3/2025;2,125;2,34;2,125;0;1,309;;
21/3/2025;2,259;0,834;1,122;0;1,212;;
21/3/2025;1,042;0,61;0,53;0;0,886;;
21/3/2025;0,51;0,406;0,155;0;0,654;;
21/3/2025;0,507;0,425;0,066;0;0,47;;
21/3/2025;0,549;0,385;0,027;0;0,496;;
21/3/2025;0,498;0,523;-0,083;0;0,482;;
21/3/2025;0,457;0,584;-0,03;0;0,452;;
21/3/2025;0,553;0,539;-0,058;0;0,383;;
21/3/2025;0,525;0,539;-0,051;0;0,401;;
21/3/2025;0,762;0,54;-0,006;0;0,427;;
21/3/2025;0,864;0,799;0,093;0;0,537;;
21/3/2025;0,921;1,075;0,488;0;0,671;;
21/3/2025;0,833;1,361;0,641;0;0,532;;
21/3/2025;0,74;1,668;1,23;0;0,527;;
21/3/2025;1,196;1,288;0,894;0;0,47;;
21/3/2025;0,767;1,419;0,579;0;0,463;;
22/3/2025;0;1,153;0;0;0;;
22/3/2025;0;0,903;0;0;0;;
22/3/2025;0;0,887;0;0;0;;
22/3/2025;0,658;0,876;0,148;0;0,524;;
22/3/2025;0,603;0,964;0,183;0;0,445;;
22/3/2025;0,674;1,282;0,287;0;0,534;;
22/3/2025;1,357;1,98;0,697;0;0,728;;
22/3/2025;2,335;2,098;1,376;0;1,136;;
22/3/2025;1,215;0,944;0,66;0;0,793;;
22/3/2025;0,53;0,445;0,27;0;1,066;;
22/3/2025;0,509;0,389;0,264;0;0,963;;
22/3/2025;0,568;0,414;0,192;0;0,692;;
22/3/2025;0,515;0,381;0,132;0;0,411;;
22/3/2025;0,517;0,37;0,078;0;0,351;;
22/3/2025;0,452;0,354;0,037;0;0,317;;
22/3/2025;0,543;0,369;0,014;0;0,373;;
22/3/2025;0,428;0,574;0,015;0;0,416;;
22/3/2025;0,524;0,591;0,099;0;0,536;;
22/3/2025;0,631;0,688;0,228;0;0,44;;
22/3/2025;0,554;0,844;0,599;0;0,588;;
22/3/2025;0,763;0,859;0,54;0;0,558;;
22/3/2025;0,718;0,868;0,642;0;0,455;;
22/3/2025;0,63;0,737;0,161;0;0,375;;
22/3/2025;0,375;0,73;0,055;0;0,404;;
23/3/2025;0,386;0;0,172;0;0,447;;
23/3/2025;0,362;0;0,484;0;0,519;;
23/3/2025;0,533;0;0,334;0;0,64;;
23/3/2025;0,494;0,587;0,223;0;0,57;;
23/3/2025;0,506;0,668;0,213;0;0,542;;
23/3/2025;0,439;0,781;0,269;0;0,612;;
23/3/2025;0,746;1,072;0,654;0;0,6;;
23/3/2025;1,041;1,264;0,587;0;0,88;;
23/3/2025;1,069;0,895;0,344;0;0,767;;
23/3/2025;0,91;0,518;0,178;0;0,63;;
23/3/2025;0,458;0,326;0,183;0;0,694;;
23/3/2025;0,452;0,409;0,127;0;0,731;;
23/3/2025;0,475;0,35;0,132;0;0,496;;
23/3/2025;0,6;0,345;0,128;0;0,505;;
23/3/2025;0,505;0,353;0,113;0;0,442;;
23/3/2025;0,464;0,402;0,112;0;0,406;;
23/3/2025;0,499;0,425;0,147;0;0,457;;
23/3/2025;0,508;0,5;0,222;0;0,454;;
23/3/2025;0,63;0,648;0,324;0;0,577;;
23/3/2025;0,637;0,757;0,44;0;1,106;;
23/3/2025;0,574;0,594;0,474;0;1,227;;
23/3/2025;0,696;0,94;0,627;0;0,695;;
23/3/2025;0,506;0,537;0,309;0;0,573;;
23/3/2025;0,383;0,449;0,241;0;0,552;;
24/3/2025;0;0,309;0;0;0;;
24/3/2025;0;0,314;0;0;0;;
24/3/2025;0;0,378;0;0;0;;
24/3/2025;0,376;0,366;0,133;0;0,34;;
24/3/2025;0,434;0,368;0,278;0;0,346;;
24/3/2025;0,626;0,604;0,549;0;0,45;;
24/3/2025;1,268;1,48;1,342;0;0,929;;
24/3/2025;2,046;2,057;0,719;0;0,99;;
24/3/2025;1,718;1,097;0,55;0;0,775;;
24/3/2025;0,953;0,536;0,371;0;0,821;;
24/3/2025;0,54;0,49;0,274;0;0,692;;
24/3/2025;0,542;0,383;0,246;0;0,455;;
24/3/2025;0,474;0,331;0,226;0;0,396;;
24/3/2025;0,596;0,349;0,181;0;0,44;;
